,Unnamed: 0,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
4954,2122703,1595358000,2020-07-21 19:00:00+00:00,ETH-USD,246.39,246.72,246.39,246.6,101.98935084
5014,2122763,1595361600,2020-07-21 20:00:00+00:00,ETH-USD,245.61,245.93,245.61,245.85,127.03938936
5074,2122823,1595365200,2020-07-21 21:00:00+00:00,ETH-USD,245.37,245.37,245.32,245.33,22.02152971
5134,2122883,1595368800,2020-07-21 22:00:00+00:00,ETH-USD,244.92,244.92,244.81,244.87,18.6110233
5194,2122943,1595372400,2020-07-21 23:00:00+00:00,ETH-USD,244.65,244.72,244.5,244.5,5.61215685
5254,2123003,1595376000,2020-07-22 00:00:00+00:00,ETH-USD,245.64,245.76,245.63,245.76,220.64455884
5314,2123063,1595379600,2020-07-22 01:00:00+00:00,ETH-USD,244.49,244.49,243.5,243.55,935.59727277
5374,2123123,1595383200,2020-07-22 02:00:00+00:00,ETH-USD,244.63,244.66,244.53,244.54,17.77683379
5434,2123183,1595386800,2020-07-22 03:00:00+00:00,ETH-USD,244.29,244.3,244.18,244.21,6.11888812
5494,2123243,1595390400,2020-07-22 04:00:00+00:00,ETH-USD,244.59,244.59,244.0,244.0,65.0962543
5554,2123303,1595394000,2020-07-22 05:00:00+00:00,ETH-USD,243.78,243.78,243.51,243.63,239.50561387
5612,2123361,1595397600,2020-07-22 06:00:00+00:00,ETH-USD,243.87,243.92,243.87,243.89,15.43361804
5670,2123419,1595401200,2020-07-22 07:00:00+00:00,ETH-USD,243.76,243.77,243.6,243.73,30.919641100000003
5729,2123478,1595404800,2020-07-22 08:00:00+00:00,ETH-USD,242.29,242.49,241.89,242.49,318.64082532
5788,2123537,1595408400,2020-07-22 09:00:00+00:00,ETH-USD,242.39,242.4,242.27,242.27,10.24818546
5846,2123595,1595412000,2020-07-22 10:00:00+00:00,ETH-USD,243.08,243.08,242.98,243.07,14.61044844
5904,2123653,1595415600,2020-07-22 11:00:00+00:00,ETH-USD,243.65,243.76,243.65,243.76,13.02333913
5964,2123713,1595419200,2020-07-22 12:00:00+00:00,ETH-USD,244.05,244.05,244.01,244.01,2.95394331
6024,2123773,1595422800,2020-07-22 13:00:00+00:00,ETH-USD,243.36,243.36,243.26,243.28,15.9064888
6084,2123833,1595426400,2020-07-22 14:00:00+00:00,ETH-USD,243.7,243.77,243.69,243.73,95.03994565
6144,2123893,1595430000,2020-07-22 15:00:00+00:00,ETH-USD,244.54,244.86,244.53,244.86,203.64880213
6204,2123953,1595433600,2020-07-22 16:00:00+00:00,ETH-USD,244.72,244.78,244.66,244.69,100.23889947
6264,2124013,1595437200,2020-07-22 17:00:00+00:00,ETH-USD,243.61,243.69,243.59,243.64,41.54929449
6324,2124073,1595440800,2020-07-22 18:00:00+00:00,ETH-USD,244.9,245.26,244.9,245.26,295.6464602
6384,2124133,1595444400,2020-07-22 19:00:00+00:00,ETH-USD,245.01,245.27,245.0,245.27,150.02603376
6444,2124193,1595448000,2020-07-22 20:00:00+00:00,ETH-USD,245.39,245.67,245.39,245.61,188.38498888
6504,2124253,1595451600,2020-07-22 21:00:00+00:00,ETH-USD,245.89,246.06,245.89,245.99,229.30901943
6564,2124313,1595455200,2020-07-22 22:00:00+00:00,ETH-USD,247.8,248.3,247.74,247.74,895.1080762
6624,2124373,1595458800,2020-07-22 23:00:00+00:00,ETH-USD,262.64,264.06,262.55,263.55,501.03415177
6684,2124433,1595462400,2020-07-23 00:00:00+00:00,ETH-USD,264.28,264.73,264.25,264.6,75.99339524
6744,2124493,1595466000,2020-07-23 01:00:00+00:00,ETH-USD,264.87,264.95,264.79,264.86,51.50633952
6804,2124553,1595469600,2020-07-23 02:00:00+00:00,ETH-USD,266.02,266.05,265.98,266.05,271.11099371
6864,2124613,1595473200,2020-07-23 03:00:00+00:00,ETH-USD,263.99,264.15,263.99,264.06,327.96117696
6924,2124673,1595476800,2020-07-23 04:00:00+00:00,ETH-USD,264.18,264.23,263.8,263.8,125.78317076
6984,2124733,1595480400,2020-07-23 05:00:00+00:00,ETH-USD,263.86,263.86,263.8,263.81,119.56562905
7044,2124793,1595484000,2020-07-23 06:00:00+00:00,ETH-USD,262.37,262.37,262.22,262.25,22.52355511
7104,2124853,1595487600,2020-07-23 07:00:00+00:00,ETH-USD,263.01,263.11,263.0,263.11,71.32640794
7164,2124913,1595491200,2020-07-23 08:00:00+00:00,ETH-USD,262.79,262.92,262.75,262.92,30.47618211
7224,2124973,1595494800,2020-07-23 09:00:00+00:00,ETH-USD,264.99,265.0,264.79,264.8,665.87177708
7284,2125033,1595498400,2020-07-23 10:00:00+00:00,ETH-USD,264.04,264.04,264.03,264.04,18.94467156
7343,2125092,1595502000,2020-07-23 11:00:00+00:00,ETH-USD,263.89,263.89,263.84,263.88,7.65444593
7403,2125152,1595505600,2020-07-23 12:00:00+00:00,ETH-USD,264.52,264.52,264.5,264.5,10.0524911
7463,2125212,1595509200,2020-07-23 13:00:00+00:00,ETH-USD,264.0,264.0,263.89,263.95,77.19878695
7523,2125272,1595512800,2020-07-23 14:00:00+00:00,ETH-USD,264.99,265.0,264.84,264.84,61.54678969
7583,2125332,1595516400,2020-07-23 15:00:00+00:00,ETH-USD,265.1,265.1,263.92,264.59,107.9344377
7643,2125392,1595520000,2020-07-23 16:00:00+00:00,ETH-USD,268.51,269.75,267.87,269.75,348.34406531
7703,2125452,1595523600,2020-07-23 17:00:00+00:00,ETH-USD,281.59,282.45,279.47,280.51,2167.51885609
7763,2125512,1595527200,2020-07-23 18:00:00+00:00,ETH-USD,275.71,275.71,275.62,275.65,121.48816235
7823,2125572,1595530800,2020-07-23 19:00:00+00:00,ETH-USD,274.82,274.82,274.5,274.73,347.64704733
7883,2125632,1595534400,2020-07-23 20:00:00+00:00,ETH-USD,274.94,274.97,272.33,273.07,1019.7267275
7943,2125692,1595538000,2020-07-23 21:00:00+00:00,ETH-USD,273.34,273.53,273.28,273.29,80.92778635
8003,2125752,1595541600,2020-07-23 22:00:00+00:00,ETH-USD,275.0,275.0,274.86,274.87,95.06327542
8063,2125812,1595545200,2020-07-23 23:00:00+00:00,ETH-USD,274.7,274.71,274.7,274.71,117.72808556
8123,2125872,1595548800,2020-07-24 00:00:00+00:00,ETH-USD,275.56,275.56,275.25,275.25,29.3053691
8183,2125932,1595552400,2020-07-24 01:00:00+00:00,ETH-USD,274.36,274.36,274.15,274.17,35.62207994
8243,2125992,1595556000,2020-07-24 02:00:00+00:00,ETH-USD,273.53,273.54,273.35,273.43,30.77376438
8303,2126052,1595559600,2020-07-24 03:00:00+00:00,ETH-USD,274.34,274.45,274.3,274.45,204.77246983
8363,2126112,1595563200,2020-07-24 04:00:00+00:00,ETH-USD,273.11,273.11,272.99,273.04,36.75112083
8423,2126172,1595566800,2020-07-24 05:00:00+00:00,ETH-USD,271.3,271.3,269.32,271.06,4185.4960172
8483,2126232,1595570400,2020-07-24 06:00:00+00:00,ETH-USD,273.65,273.65,273.57,273.62,20.76500404
8543,2126292,1595574000,2020-07-24 07:00:00+00:00,ETH-USD,269.12,269.12,268.55,268.91,53.02939292
8603,2126352,1595577600,2020-07-24 08:00:00+00:00,ETH-USD,271.14,271.16,271.07,271.16,32.42216102
8663,2126412,1595581200,2020-07-24 09:00:00+00:00,ETH-USD,270.84,271.08,270.84,271.0,18.41671688
8723,2126472,1595584800,2020-07-24 10:00:00+00:00,ETH-USD,273.25,273.34,273.23,273.3,88.74744692
8783,2126532,1595588400,2020-07-24 11:00:00+00:00,ETH-USD,275.57,275.65,275.39,275.53,55.714211
8813,2126562,1595592000,2020-07-24 12:00:00+00:00,ETH-USD,276.4,276.4,276.4,276.4,98.14175693
8842,2126591,1595595600,2020-07-24 13:00:00+00:00,ETH-USD,274.77,274.8,274.54,274.54,19.93028996
8902,2126651,1595599200,2020-07-24 14:00:00+00:00,ETH-USD,272.51,273.25,272.51,273.25,281.20692803
8962,2126711,1595602800,2020-07-24 15:00:00+00:00,ETH-USD,275.2,275.29,275.19,275.29,72.13568186
9022,2126771,1595606400,2020-07-24 16:00:00+00:00,ETH-USD,278.56,279.14,278.03,278.03,420.90117582
9082,2126831,1595610000,2020-07-24 17:00:00+00:00,ETH-USD,278.76,279.55,278.35,278.44,285.14980104
9142,2126891,1595613600,2020-07-24 18:00:00+00:00,ETH-USD,279.39,279.4,279.06,279.29,255.89664411
9202,2126951,1595617200,2020-07-24 19:00:00+00:00,ETH-USD,282.34,282.72,282.33,282.33,79.72827902
9262,2127011,1595620800,2020-07-24 20:00:00+00:00,ETH-USD,283.5,283.87,283.49,283.63,245.78957975
9322,2127071,1595624400,2020-07-24 21:00:00+00:00,ETH-USD,286.16,287.2,286.16,287.2,658.22019065
9382,2127131,1595628000,2020-07-24 22:00:00+00:00,ETH-USD,285.32,285.54,285.23,285.48,157.09475614
9442,2127191,1595631600,2020-07-24 23:00:00+00:00,ETH-USD,281.01,281.78,280.72,281.75,160.24147337
9502,2127251,1595635200,2020-07-25 00:00:00+00:00,ETH-USD,279.66,280.39,279.62,280.07,274.30912847
9562,2127311,1595638800,2020-07-25 01:00:00+00:00,ETH-USD,280.92,280.92,280.76,280.81,81.56966809
9622,2127371,1595642400,2020-07-25 02:00:00+00:00,ETH-USD,283.17,283.17,282.84,282.86,68.98756959
9682,2127431,1595646000,2020-07-25 03:00:00+00:00,ETH-USD,283.48,283.49,283.46,283.47,42.41822063
9742,2127491,1595649600,2020-07-25 04:00:00+00:00,ETH-USD,283.2,283.54,283.11,283.54,47.07488182
9802,2127551,1595653200,2020-07-25 05:00:00+00:00,ETH-USD,283.7,283.89,283.7,283.89,67.64340217
9862,2127611,1595656800,2020-07-25 06:00:00+00:00,ETH-USD,284.64,285.09,284.55,284.99,78.84785966
9922,2127671,1595660400,2020-07-25 07:00:00+00:00,ETH-USD,284.66,284.66,284.51,284.54,66.09518763
9982,2127731,1595664000,2020-07-25 08:00:00+00:00,ETH-USD,283.34,283.41,283.27,283.41,21.14718635
10042,2127791,1595667600,2020-07-25 09:00:00+00:00,ETH-USD,284.1,284.12,283.9,283.91,93.17826345
10101,2127850,1595671200,2020-07-25 10:00:00+00:00,ETH-USD,283.43,283.43,283.17,283.17,71.99567056
10161,2127910,1595674800,2020-07-25 11:00:00+00:00,ETH-USD,282.92,282.92,282.61,282.61,12.75061229
10221,2127970,1595678400,2020-07-25 12:00:00+00:00,ETH-USD,282.93,282.96,282.78,282.8,122.63408231
10281,2128030,1595682000,2020-07-25 13:00:00+00:00,ETH-USD,285.32,285.32,285.28,285.28,49.61214274
10341,2128090,1595685600,2020-07-25 14:00:00+00:00,ETH-USD,284.43,284.51,284.1,284.34,65.77748124
10401,2128150,1595689200,2020-07-25 15:00:00+00:00,ETH-USD,284.26,284.26,283.95,283.95,32.38719381
10461,2128210,1595692800,2020-07-25 16:00:00+00:00,ETH-USD,286.55,286.61,286.28,286.29,209.1006494
10521,2128270,1595696400,2020-07-25 17:00:00+00:00,ETH-USD,289.28,290.0,289.28,290.0,360.40994134
10581,2128330,1595700000,2020-07-25 18:00:00+00:00,ETH-USD,297.81,298.39,297.81,297.96,374.53869482
10641,2128390,1595703600,2020-07-25 19:00:00+00:00,ETH-USD,296.37,296.8,296.1,296.1,137.06579211
10701,2128450,1595707200,2020-07-25 20:00:00+00:00,ETH-USD,297.12,297.58,297.12,297.27,70.52581884
10761,2128510,1595710800,2020-07-25 21:00:00+00:00,ETH-USD,306.35,306.53,306.16,306.2,358.85084851
10821,2128570,1595714400,2020-07-25 22:00:00+00:00,ETH-USD,303.78,304.06,303.64,303.96,47.42972302
10881,2128630,1595718000,2020-07-25 23:00:00+00:00,ETH-USD,306.89,307.86,306.89,307.85,190.81978565
10941,2128690,1595721600,2020-07-26 00:00:00+00:00,ETH-USD,305.55,305.59,305.15,305.2,72.39976118
11001,2128750,1595725200,2020-07-26 01:00:00+00:00,ETH-USD,302.75,302.75,302.4,302.5,125.44266342
11061,2128810,1595728800,2020-07-26 02:00:00+00:00,ETH-USD,302.38,302.56,302.38,302.56,311.59721073
11121,2128870,1595732400,2020-07-26 03:00:00+00:00,ETH-USD,303.24,303.24,303.0,303.01,55.81265264
11181,2128930,1595736000,2020-07-26 04:00:00+00:00,ETH-USD,303.07,303.21,303.07,303.21,66.64323217
11241,2128990,1595739600,2020-07-26 05:00:00+00:00,ETH-USD,303.12,303.12,302.95,302.98,58.73048635
11301,2129050,1595743200,2020-07-26 06:00:00+00:00,ETH-USD,303.24,303.25,303.05,303.11,63.60435648
11361,2129110,1595746800,2020-07-26 07:00:00+00:00,ETH-USD,306.78,307.28,306.78,307.28,88.33346427
11421,2129170,1595750400,2020-07-26 08:00:00+00:00,ETH-USD,311.65,313.06,311.65,312.41,1165.98942229
11481,2129230,1595754000,2020-07-26 09:00:00+00:00,ETH-USD,316.38,316.98,314.93,315.45,223.0608065
11541,2129290,1595757600,2020-07-26 10:00:00+00:00,ETH-USD,314.34,314.89,314.2,314.2,126.33895422
11601,2129350,1595761200,2020-07-26 11:00:00+00:00,ETH-USD,310.82,310.86,310.46,310.46,173.89485808
11661,2129410,1595764800,2020-07-26 12:00:00+00:00,ETH-USD,309.45,309.91,309.3,309.82,157.65151425
11721,2129470,1595768400,2020-07-26 13:00:00+00:00,ETH-USD,304.22,304.25,302.98,303.36,706.82036623
11781,2129530,1595772000,2020-07-26 14:00:00+00:00,ETH-USD,307.06,307.07,306.81,306.81,259.73674062
11841,2129590,1595775600,2020-07-26 15:00:00+00:00,ETH-USD,313.21,313.27,312.36,312.73,191.84968833
11901,2129650,1595779200,2020-07-26 16:00:00+00:00,ETH-USD,311.14,311.85,309.06,309.06,1162.98263174
11961,2129710,1595782800,2020-07-26 17:00:00+00:00,ETH-USD,306.81,307.95,306.81,307.95,346.11119365
12021,2129770,1595786400,2020-07-26 18:00:00+00:00,ETH-USD,308.39,308.39,307.93,308.14,180.92107519
12081,2129830,1595790000,2020-07-26 19:00:00+00:00,ETH-USD,308.73,308.73,308.09,308.6,134.18368167
12141,2129890,1595793600,2020-07-26 20:00:00+00:00,ETH-USD,307.15,307.15,306.68,307.15,45.20321682
12201,2129950,1595797200,2020-07-26 21:00:00+00:00,ETH-USD,310.72,310.73,309.56,309.8,52.80301877
12261,2130010,1595800800,2020-07-26 22:00:00+00:00,ETH-USD,310.58,311.08,310.58,311.07,79.10283155
12321,2130070,1595804400,2020-07-26 23:00:00+00:00,ETH-USD,311.78,312.0,311.78,312.0,30.67685685
12381,2130130,1595808000,2020-07-27 00:00:00+00:00,ETH-USD,311.43,311.97,311.38,311.8,42.05398281
12441,2130190,1595811600,2020-07-27 01:00:00+00:00,ETH-USD,314.66,315.67,314.47,315.67,659.8360179
12501,2130250,1595815200,2020-07-27 02:00:00+00:00,ETH-USD,324.33,324.72,323.68,323.74,456.95084695
12561,2130310,1595818800,2020-07-27 03:00:00+00:00,ETH-USD,324.39,325.73,324.39,325.42,297.1131733
12621,2130370,1595822400,2020-07-27 04:00:00+00:00,ETH-USD,325.71,326.4,325.7,326.15,212.79689662
12681,2130430,1595826000,2020-07-27 05:00:00+00:00,ETH-USD,323.63,323.9,323.61,323.9,105.42465205
12741,2130490,1595829600,2020-07-27 06:00:00+00:00,ETH-USD,323.6,324.1,323.57,323.63,69.22125429
12801,2130550,1595833200,2020-07-27 07:00:00+00:00,ETH-USD,327.85,327.85,327.13,327.13,45.57098477
12861,2130610,1595836800,2020-07-27 08:00:00+00:00,ETH-USD,320.34,322.0,320.32,321.65,486.93682001
12921,2130670,1595840400,2020-07-27 09:00:00+00:00,ETH-USD,322.49,322.92,322.49,322.63,45.83316155
12981,2130730,1595844000,2020-07-27 10:00:00+00:00,ETH-USD,324.57,324.58,324.14,324.31,54.66657111
13041,2130790,1595847600,2020-07-27 11:00:00+00:00,ETH-USD,324.35,324.97,324.35,324.97,16.66610133
13101,2130850,1595851200,2020-07-27 12:00:00+00:00,ETH-USD,325.66,326.24,325.64,325.89,218.80331847
13161,2130910,1595854800,2020-07-27 13:00:00+00:00,ETH-USD,325.76,326.58,325.75,326.57,294.46034216
13221,2130970,1595858400,2020-07-27 14:00:00+00:00,ETH-USD,325.16,325.32,325.01,325.01,168.45507478
13281,2131030,1595862000,2020-07-27 15:00:00+00:00,ETH-USD,319.34,319.68,318.71,318.71,263.99512394
13341,2131090,1595865600,2020-07-27 16:00:00+00:00,ETH-USD,313.36,314.68,313.14,314.06,2087.19403953
13401,2131150,1595869200,2020-07-27 17:00:00+00:00,ETH-USD,316.04,317.0,315.99,317.0,468.56393369
13461,2131210,1595872800,2020-07-27 18:00:00+00:00,ETH-USD,324.47,325.5,324.47,325.5,807.46153552
13521,2131270,1595876400,2020-07-27 19:00:00+00:00,ETH-USD,323.51,323.51,322.9,323.0,112.39727489
13581,2131330,1595880000,2020-07-27 20:00:00+00:00,ETH-USD,324.68,324.88,324.33,324.47,259.38681923
13641,2131390,1595883600,2020-07-27 21:00:00+00:00,ETH-USD,324.48,324.48,324.08,324.08,157.67560361
13701,2131450,1595887200,2020-07-27 22:00:00+00:00,ETH-USD,322.89,323.56,322.48,322.48,307.85304746
13761,2131510,1595890800,2020-07-27 23:00:00+00:00,ETH-USD,328.31,328.32,327.5,327.62,292.72728293
13821,2131570,1595894400,2020-07-28 00:00:00+00:00,ETH-USD,322.41,324.4,322.41,323.98,649.75662251
13881,2131630,1595898000,2020-07-28 01:00:00+00:00,ETH-USD,325.2,325.2,324.67,325.09,239.5711746
13941,2131690,1595901600,2020-07-28 02:00:00+00:00,ETH-USD,324.11,324.27,324.07,324.18,25.22723666
14001,2131750,1595905200,2020-07-28 03:00:00+00:00,ETH-USD,318.62,318.82,317.2,318.12,904.66338173
14061,2131810,1595908800,2020-07-28 04:00:00+00:00,ETH-USD,319.82,320.41,319.69,320.41,132.19249950000005
14121,2131870,1595912400,2020-07-28 05:00:00+00:00,ETH-USD,321.96,321.96,320.91,321.01,113.70415815
14181,2131930,1595916000,2020-07-28 06:00:00+00:00,ETH-USD,317.48,317.6,317.2,317.51,136.94837890000002
14241,2131990,1595919600,2020-07-28 07:00:00+00:00,ETH-USD,318.12,318.12,317.9,317.91,45.54422391
14301,2132050,1595923200,2020-07-28 08:00:00+00:00,ETH-USD,316.05,316.86,316.03,316.81,262.31323685
14361,2132110,1595926800,2020-07-28 09:00:00+00:00,ETH-USD,313.49,313.67,313.45,313.67,27.01014775
14421,2132170,1595930400,2020-07-28 10:00:00+00:00,ETH-USD,310.27,310.27,308.89,309.36,234.12862924
14481,2132230,1595934000,2020-07-28 11:00:00+00:00,ETH-USD,313.58,313.68,313.18,313.5,33.82415746
14541,2132290,1595937600,2020-07-28 12:00:00+00:00,ETH-USD,317.3,317.66,317.14,317.65,26.06867239
14601,2132350,1595941200,2020-07-28 13:00:00+00:00,ETH-USD,315.85,316.25,315.85,316.24,50.97274353
14661,2132410,1595944800,2020-07-28 14:00:00+00:00,ETH-USD,315.58,315.97,315.54,315.82,344.15104076
14721,2132470,1595948400,2020-07-28 15:00:00+00:00,ETH-USD,320.1,320.36,320.06,320.06,198.20250549
14781,2132530,1595952000,2020-07-28 16:00:00+00:00,ETH-USD,322.35,323.49,322.35,323.23,295.64538445
14841,2132590,1595955600,2020-07-28 17:00:00+00:00,ETH-USD,316.47,316.47,316.0,316.27,158.72160014
14901,2132650,1595959200,2020-07-28 18:00:00+00:00,ETH-USD,316.86,316.97,316.22,316.22,477.3057995
14961,2132710,1595962800,2020-07-28 19:00:00+00:00,ETH-USD,316.61,316.73,316.48,316.67,125.52129978
15021,2132770,1595966400,2020-07-28 20:00:00+00:00,ETH-USD,318.83,319.0,318.65,319.0,55.37900672
15081,2132830,1595970000,2020-07-28 21:00:00+00:00,ETH-USD,319.96,320.54,319.96,320.54,91.68690369
15141,2132890,1595973600,2020-07-28 22:00:00+00:00,ETH-USD,318.55,318.99,318.55,318.97,222.62593315
15201,2132950,1595977200,2020-07-28 23:00:00+00:00,ETH-USD,318.1,318.23,318.02,318.22,25.02484438
15261,2133010,1595980800,2020-07-29 00:00:00+00:00,ETH-USD,317.52,318.44,317.52,318.44,173.074313
15321,2133070,1595984400,2020-07-29 01:00:00+00:00,ETH-USD,314.74,315.63,314.7,315.63,206.57255824
15381,2133130,1595988000,2020-07-29 02:00:00+00:00,ETH-USD,315.63,315.63,315.01,315.1,50.51666617
15441,2133190,1595991600,2020-07-29 03:00:00+00:00,ETH-USD,316.03,316.08,316.02,316.08,73.06975229999998
15501,2133250,1595995200,2020-07-29 04:00:00+00:00,ETH-USD,316.96,317.12,316.81,316.81,48.17504376
15561,2133310,1595998800,2020-07-29 05:00:00+00:00,ETH-USD,315.64,315.77,315.64,315.73,110.04445367
15621,2133370,1596002400,2020-07-29 06:00:00+00:00,ETH-USD,318.38,318.38,317.94,317.94,54.23290762
15681,2133430,1596006000,2020-07-29 07:00:00+00:00,ETH-USD,322.28,322.51,321.78,321.78,256.57702791
15741,2133490,1596009600,2020-07-29 08:00:00+00:00,ETH-USD,321.32,321.63,321.26,321.26,113.3559891
15801,2133550,1596013200,2020-07-29 09:00:00+00:00,ETH-USD,324.99,325.05,324.99,325.0,8.02826512
15861,2133610,1596016800,2020-07-29 10:00:00+00:00,ETH-USD,321.03,321.53,321.03,321.53,53.15100632
15921,2133670,1596020400,2020-07-29 11:00:00+00:00,ETH-USD,323.13,323.3,322.98,323.17,39.50119501
15981,2133730,1596024000,2020-07-29 12:00:00+00:00,ETH-USD,323.21,323.21,322.5,322.7,169.61401484
16041,2133790,1596027600,2020-07-29 13:00:00+00:00,ETH-USD,321.47,321.55,320.01,320.8,692.9580601
16101,2133850,1596031200,2020-07-29 14:00:00+00:00,ETH-USD,322.3,322.31,322.18,322.26,29.9027275
16161,2133910,1596034800,2020-07-29 15:00:00+00:00,ETH-USD,321.09,321.75,321.0,321.32,297.01705323
16221,2133970,1596038400,2020-07-29 16:00:00+00:00,ETH-USD,321.9,322.37,321.89,322.21,244.16036404
16281,2134030,1596042000,2020-07-29 17:00:00+00:00,ETH-USD,322.51,322.82,322.51,322.64,63.4229421
16341,2134090,1596045600,2020-07-29 18:00:00+00:00,ETH-USD,321.03,322.0,321.01,321.73,315.62406634
16401,2134150,1596049200,2020-07-29 19:00:00+00:00,ETH-USD,322.41,322.67,322.4,322.65,64.86467572
16461,2134210,1596052800,2020-07-29 20:00:00+00:00,ETH-USD,321.99,322.33,321.99,322.08,37.84181296
16521,2134270,1596056400,2020-07-29 21:00:00+00:00,ETH-USD,322.6,322.67,322.51,322.67,74.1259172
16581,2134330,1596060000,2020-07-29 22:00:00+00:00,ETH-USD,323.71,323.79,323.03,323.34,152.78452466
16641,2134390,1596063600,2020-07-29 23:00:00+00:00,ETH-USD,321.82,321.82,321.5,321.51,89.25471465
16701,2134450,1596067200,2020-07-30 00:00:00+00:00,ETH-USD,318.15,318.16,317.64,317.82,40.03907447
16761,2134510,1596070800,2020-07-30 01:00:00+00:00,ETH-USD,319.51,319.51,318.92,319.19,15.08217614
16821,2134570,1596074400,2020-07-30 02:00:00+00:00,ETH-USD,316.84,316.9,316.54,316.9,82.45828056
16881,2134630,1596078000,2020-07-30 03:00:00+00:00,ETH-USD,316.01,316.01,315.73,316.01,162.93723469
16941,2134690,1596081600,2020-07-30 04:00:00+00:00,ETH-USD,316.58,316.58,316.1,316.45,266.94788244
17001,2134750,1596085200,2020-07-30 05:00:00+00:00,ETH-USD,317.63,317.69,317.6,317.6,8.70111759
17061,2134810,1596088800,2020-07-30 06:00:00+00:00,ETH-USD,316.88,316.88,316.61,316.61,121.03316029
17121,2134870,1596092400,2020-07-30 07:00:00+00:00,ETH-USD,319.25,319.3,319.25,319.3,464.11024146
17181,2134930,1596096000,2020-07-30 08:00:00+00:00,ETH-USD,319.24,319.76,319.14,319.65,10.5157503
17241,2134990,1596099600,2020-07-30 09:00:00+00:00,ETH-USD,319.69,319.69,319.26,319.43,8.621998399999999
17301,2135050,1596103200,2020-07-30 10:00:00+00:00,ETH-USD,319.02,319.02,318.91,319.0,15.78889436
17361,2135110,1596106800,2020-07-30 11:00:00+00:00,ETH-USD,317.3,317.6,317.3,317.6,19.55009853
17421,2135170,1596110400,2020-07-30 12:00:00+00:00,ETH-USD,318.0,318.82,318.0,318.65,132.73996978
17481,2135230,1596114000,2020-07-30 13:00:00+00:00,ETH-USD,317.46,317.46,316.7,316.78,301.05546221
17541,2135290,1596117600,2020-07-30 14:00:00+00:00,ETH-USD,318.66,318.66,318.26,318.33,10.51569146
17601,2135350,1596121200,2020-07-30 15:00:00+00:00,ETH-USD,317.63,317.63,317.61,317.61,27.91603075
17661,2135410,1596124800,2020-07-30 16:00:00+00:00,ETH-USD,319.24,319.5,319.14,319.14,109.38263148
17721,2135470,1596128400,2020-07-30 17:00:00+00:00,ETH-USD,322.61,323.0,322.61,323.0,22.57409215
17781,2135530,1596132000,2020-07-30 18:00:00+00:00,ETH-USD,324.87,325.45,324.87,325.4,702.43408797
17841,2135590,1596135600,2020-07-30 19:00:00+00:00,ETH-USD,330.84,331.98,330.76,331.85,501.87985871
17901,2135650,1596139200,2020-07-30 20:00:00+00:00,ETH-USD,333.86,334.31,333.81,333.82,173.87088641
17961,2135710,1596142800,2020-07-30 21:00:00+00:00,ETH-USD,338.57,339.08,338.57,339.08,198.97485535
18021,2135770,1596146400,2020-07-30 22:00:00+00:00,ETH-USD,335.69,336.34,335.69,336.32,189.0428468
18081,2135830,1596150000,2020-07-30 23:00:00+00:00,ETH-USD,334.93,334.94,334.16,334.25,258.07303727
18141,2135890,1596153600,2020-07-31 00:00:00+00:00,ETH-USD,335.25,336.58,335.18,336.57,96.1614852
18201,2135950,1596157200,2020-07-31 01:00:00+00:00,ETH-USD,335.31,335.52,335.21,335.49,36.74728789
18261,2136010,1596160800,2020-07-31 02:00:00+00:00,ETH-USD,332.99,333.0,332.8,332.97,90.59825504
18321,2136070,1596164400,2020-07-31 03:00:00+00:00,ETH-USD,331.01,331.18,331.0,331.0,63.09224164
18381,2136130,1596168000,2020-07-31 04:00:00+00:00,ETH-USD,329.58,330.18,329.37,330.18,35.71185028
18441,2136190,1596171600,2020-07-31 05:00:00+00:00,ETH-USD,333.01,333.14,332.98,332.98,17.95834664
18501,2136250,1596175200,2020-07-31 06:00:00+00:00,ETH-USD,332.42,332.42,332.41,332.42,47.96731862
18561,2136310,1596178800,2020-07-31 07:00:00+00:00,ETH-USD,338.26,338.4,338.26,338.4,34.03576352
18621,2136370,1596182400,2020-07-31 08:00:00+00:00,ETH-USD,337.31,337.35,337.29,337.32,48.86414708
18681,2136430,1596186000,2020-07-31 09:00:00+00:00,ETH-USD,338.55,338.56,338.52,338.52,41.36432188
18741,2136490,1596189600,2020-07-31 10:00:00+00:00,ETH-USD,337.71,337.71,337.42,337.42,39.18705671
18801,2136550,1596193200,2020-07-31 11:00:00+00:00,ETH-USD,343.24,343.33,342.27,342.55,52.4658366
18861,2136610,1596196800,2020-07-31 12:00:00+00:00,ETH-USD,344.07,344.07,342.38,342.86,273.20226499
18921,2136670,1596200400,2020-07-31 13:00:00+00:00,ETH-USD,345.55,345.78,344.82,344.84,211.81514695
18981,2136730,1596204000,2020-07-31 14:00:00+00:00,ETH-USD,343.11,343.12,342.3,342.8,501.24500363
19041,2136790,1596207600,2020-07-31 15:00:00+00:00,ETH-USD,347.83,348.37,346.39,346.71,698.30072487
19101,2136850,1596211200,2020-07-31 16:00:00+00:00,ETH-USD,345.18,345.56,344.8,345.39,498.59781539
19161,2136910,1596214800,2020-07-31 17:00:00+00:00,ETH-USD,345.86,346.19,345.54,346.02,98.92341169
19221,2136970,1596218400,2020-07-31 18:00:00+00:00,ETH-USD,343.22,343.48,343.0,343.17,220.51746254
